highway,name,lat,lon
,浪岡IC,40.739958,140.603174
,青森JCT,40.796237,140.67473
,青森IC,40.813752,140.688708
,浄法寺IC,40.192246,141.174548
,一戸IC,40.232399,141.296829
,九戸IC,40.252769,141.4026
,軽米IC,40.327486,141.448912
,南郷IC,40.407293,141.443597
,八戸IC,40.494303,141.465207
,東和IC,39.382546,141.218536
,花巻空港IC,39.408741,141.139433
,北上西IC,39.291761,140.98453
,湯田IC,39.313403,140.747272
,横手IC,39.279532,140.544581
,大曲IC,39.42677215833194,140.42502650966586
,西仙北SIC,39.540466,140.323824
,協和IC,39.59626,140.282879
,河辺JCT,39.640196,140.211201
,秋田南IC,39.659973,140.191223
,秋田中央IC,39.722157,140.181324
,秋田北IC,39.781569,140.11274
,昭和男鹿半島IC,39.858302,140.071102
,宮城川崎IC,38.1746,140.62135
,笹谷IC,38.223586,140.509338
,関沢IC,38.225606,140.447883
,山形蔵王IC,38.245411,140.381452
,山形北IC,38.290437,140.361693
,山形JCT,38.310567,140.317635
,寒河江IC,38.358372,140.292115
,寒河江SASIC,38.366665,140.25987
,西川IC,38.423964,140.165041
,月山IC,38.455712,139.99207
,湯殿山IC,38.573254,139.917324
,庄内あさひIC,38.618756,139.843822
,鶴岡IC,38.732832,139.79491
,庄内空港IC,38.819174,139.802445
,酒田IC,38.868935,139.838349
,酒田みなとIC,38.95709765479665,139.86020383250218
,いわきJCT,37.03782615339275,140.8174998740329
,いわき三和IC,37.10200881511222,140.76977430506176
,差塩PASA,37.175408958596,140.72115793932733
,小野IC,37.29005469078083,140.6126656877516
磐越自動車道,阿武隈高原SA,37.3874450102364,140.59525457431673
,船引三春IC,37.438547,140.522331
,郡山東IC,37.44247,140.4404
,磐梯熱海IC,37.496297,140.285854
,猪苗代磐梯高原IC,37.540858,140.112907
,磐梯河東IC,37.551002,139.970121
,会津若松IC,37.526567,139.918572
,新鶴SIC,37.529945,139.841147
,会津坂下IC,37.562285,139.767623
,西会津IC,37.578109,139.648782
,津川IC,37.673186,139.450462
,三川IC,37.69788,139.371592
,安田IC,37.757925,139.235714
,新津IC,37.804871,139.15029
,新潟中央JCT,37.871918,139.040414
,新潟中央IC,37.875161,139.03837
,新潟空港IC,37.908064,139.13049
,豊栄SIC,37.914791,139.159874
,豊栄新潟東港IC,37.933788,139.222067
,聖籠新発田IC,37.963103,139.29018
,中条IC,38.041062,139.363054
,荒川胎内IC,38.118991,139.412933
,神林岩船港IC,38.174832,139.451356
,村上瀬波温泉IC,38.206132,139.473049
,朝日まほろばIC,38.277267,139.521658
,本荘IC,39.363928,140.074332
,大内JCT,39.442729,140.069867
,松ヶ崎亀田IC,39.500912,140.060621
,岩城IC,39.547481,140.073376
,秋田空港IC,39.636202,140.183418
,五城目八郎潟IC,39.948114,140.097063
,琴丘森岳IC,40.033048,140.088546
,山形上山IC,38.1863943892538,140.303732810658
,山形中央IC,38.270284,140.292978
,天童IC,38.365078,140.346277
,東根IC,38.40921914065935,140.3470007641598
,練馬IC,35.754442,139.60762
,大泉JCT/IC,35.759019,139.598275
,所沢IC,35.808623,139.530177
,三芳SIC,35.842382,139.503324
,川越IC,35.894302,139.458437
,鶴ヶ島IC,35.946498,139.398138
,東松山IC,36.02725,139.381522
,嵐山小川IC,36.067821,139.312992
,花園IC,36.123933,139.249316
,本庄児玉IC,36.219142,139.164108
,藤岡JCT,36.273006,139.095672
,高崎JCT,36.321043,139.075313
,高崎IC,36.337665,139.058888
,前橋IC,36.375031,139.027933
,駒寄SIC,36.431275,139.014918
,渋川伊香保IC,36.475236,139.015307
,赤城IC,36.536326,139.048162
,昭和IC,36.615665,139.067487
,沼田IC,36.656939,139.069954
,月夜野IC,36.676227,139.020351
,水上IC,36.747004,138.975578
,谷川岳PASA,36.778592,138.942745
,湯沢IC,36.933252,138.827862
,六日町IC,37.084177,138.875392
,大和SIC,37.164174,138.951008
,小出IC,37.214021,138.973851
,堀之内IC,37.255555,138.92605
,越後川口IC,37.269284,138.837713
,小千谷IC,37.306763,138.779473
,長岡南越路SIC,37.392662,138.792156
,長岡IC,37.446113,138.78815
,長岡JCT,37.460095,138.792071
,藤岡IC,36.271661,139.076088
,吉井IC,36.243023,138.991384
,富岡IC,36.24011,138.895504
,下仁田IC,36.235604,138.823814
,松井田妙義IC,36.312778,138.776134
,碓氷軽井沢IC,36.294066,138.671876
,佐久平SIC,36.276745,138.511586
,佐久IC,36.287065,138.483714
,佐久小諸JCT,36.300419,138.481047
,小諸IC,36.345797,138.407452
,東部湯の丸IC,36.372586,138.347023
,上田菅平IC,36.41319,138.284173
,坂城IC,36.445483,138.206996
,更埴JCT,36.552917,138.141644
,長野IC,36.575074,138.201096
,須坂長野東IC,36.634392,138.273477
,小布施SIC,36.690956,138.293717
,信州中野IC,36.729878,138.317385
,豊田飯山IC,36.796286,138.321579
,信濃町IC,36.822133,138.191061
,妙高高原IC,36.865456,138.194328
,中郷IC,36.968935,138.221144
,新井SIC,37.026985,138.224806
,上越高田IC,37.088697,138.226064
,上越JCT,37.140018,138.215191
,川口東IC,35.852628,139.745919
,草加IC,35.84807,139.786672
,外環三郷西IC,35.842953,139.851941
,三郷IC,35.832464,139.86364
,三郷料金所SIC,35.865397,139.883158
,流山IC,35.877768,139.899535
,柏IC,35.908742,139.934876
,谷和原IC,35.969882,139.981314
,谷田部IC,36.024444,140.08072
,桜土浦IC,36.057105,140.155435
,土浦北IC,36.119815,140.184966
,千代田石岡IC,36.173716,140.244898
,石岡小美玉SIC,36.221071,140.281165
,岩間IC,36.282297,140.319748
,友部SASIC,36.309423,140.341189
,友部JCT,36.319564,140.345264
,水戸IC,36.3823,140.386191
,水戸北SIC,36.41788803530576,140.4263768539661
,那珂IC,36.453118,140.474755
,東海SIC,36.484639,140.550565
,日立南太田IC,36.509051,140.575691
,日立中央IC,36.601391,140.635669
,日立北IC,36.651422,140.66962
,高萩IC,36.743397,140.683173
,北茨城IC,36.797983,140.724968
,いわき勿来IC,36.902123,140.748819
,いわき湯本IC,37.002633,140.809493
,いわき中央IC,37.065426,140.835995
,いわき四倉IC,37.12703694610058,140.94530105134749
,広野IC,37.238194,140.983713
,常磐富岡IC,37.37539429761051,140.9663271773951
,山元IC,37.98494057,140.8754143
,亘理IC,38.08618133375865,140.8868801527665
,市原IC,35.496228,140.093493
,姉崎袖ケ浦IC,35.427318,140.042367
,木更津北IC,35.386036,139.997699
,木更津JCT,35.376428,139.97989
,木更津南JCT,35.353946,139.948494
,君津IC,35.31892457806211,139.94395971971753
,君津PASIC,35.2831341758955,139.9265231279851
,富津中央IC,35.251617,139.892062
,木更津南IC,35.350319,139.920555
,三郷南IC,35.802279,139.87773
,湾岸市川IC,35.691932,139.955689
,湾岸習志野IC,35.66281,140.02184
,湾岸千葉IC,35.64975,140.05496
,宮野木JCT,35.660328,140.100476
,千葉北IC,35.670976,140.119
,四街道IC,35.684458,140.179174
,佐倉IC,35.687193,140.238174
,富里IC,35.743759,140.311295
,大栄IC,35.837607,140.450545
,佐原香取IC,35.873718,140.53661
,潮来IC,35.938478,140.587102
,茨城空港北IC,36.230706525587024,140.42412562320442
,宮野木IC,35.660328,140.100476
,首都高速/東関東自動車道接続部SA,35.684487,139.942988
,前橋南IC,36.333723,139.099591
,駒形IC,36.348093,139.143493
,波志江SIC,36.353901,139.189566
,伊勢崎IC,36.354685,139.220252
,太田藪塚IC,36.346977,139.276731
,太田桐生IC,36.330384,139.389161
,足利IC,36.362313,139.484352
,佐野田沼IC,36.359522,139.568687
,都賀IC,36.439613,139.757274
,壬生IC,36.457523,139.823178
,宇都宮上三川IC,36.484292,139.905766
,真岡IC,36.446745,139.968632
,桜川筑西IC,36.3602,140.082347
,笠間西IC,36.345895,140.173696
,友部IC,36.339842,140.272997
,茨城町西IC,36.306113,140.387308
,茨城JCT,36.304194,140.411739
,茨城町東IC,36.314816,140.457186
,水戸南IC,36.32972,140.48848
,調布IC,35.661552,139.535693
,稲城IC,35.656151,139.512314
,国立府中IC,35.672706,139.440662
,八王子IC,35.676368,139.348737
,相模湖東出口IC,35.618647,139.191465
,相模湖IC,35.621106,139.167196
,上野原IC,35.621478,139.117938
,大月IC,35.606577,138.926345
,大月JCT,35.602401,138.916949
,都留IC,35.563032,138.908396
,河口湖IC,35.484817,138.77484
,勝沼IC,35.652198,138.73766
,一宮御坂IC,35.633854,138.675698
,甲府南IC,35.600479,138.588521
,甲府昭和IC,35.643182,138.537378
,双葉SIC,35.678331,138.510087
,双葉JCT,35.689833,138.496678
,韮崎IC,35.720251,138.46524
,須玉IC,35.77273,138.423732
,長坂IC,35.836189,138.388596
,小淵沢IC,35.870561,138.312238
,諏訪南IC,35.937514,138.210733
,諏訪IC,36.003214,138.128005
,岡谷JCT,36.052072,138.043518
,伊北IC,35.944346,137.983062
,伊那IC,35.865705,137.943384
,駒ヶ根IC,35.741505,137.910942
,松川IC,35.608352,137.885078
,飯田IC,35.498916,137.795223
,園原IC,35.457574,137.676075
,中津川IC,35.474923,137.485788
,恵那IC,35.453645,137.395001
,瑞浪IC,35.371755,137.236809
,土岐IC,35.375127,137.192383
,多治見IC,35.348443,137.107949
,小牧東IC,35.329866,137.027011
,小牧JCT,35.284702,136.978985
,小牧IC,35.303105000000016,136.91052900000005
,一宮IC,35.273418,136.83051
,一宮JCT,35.28266524420987,136.781222343077
,岐阜羽島IC,35.307429,136.691624
,大垣IC,35.316349,136.617972
,関ヶ原IC,35.35392,136.473218
,米原JCT,35.317367,136.321412
,彦根IC,35.261051,136.278788
,八日市IC,35.092374,136.225704
,竜王IC,35.052968,136.101443
,栗東東IC,35.029308,136.001763
,栗東IC,35.019239,136.006162
,草津JCT,34.98326,135.957038
,瀬田東JCT/IC,34.969754,135.92794
,瀬田西IC,34.968945,135.910892
,大津IC,34.99674,135.869422
,京都東IC,34.988132,135.836597
,京都南IC,34.954853,135.748106
,茨木IC,34.829238,135.558433
,吹田JCT,34.807893,135.543755
,吹田IC,34.803963,135.541821
,豊中IC,34.752412,135.463055
,尼崎IC,34.742226,135.4153
,西宮IC,34.726531,135.354987
,岡谷IC,36.082145,138.038238
,塩尻IC,36.118345,137.981539
,塩尻北IC,36.168633,137.952894
,松本IC,36.234012,137.938415
,梓川SIC,36.265916,137.932615
,豊科IC,36.29797,137.925674
,麻績IC,36.453409,138.048418
,姨捨SIC,36.497349,138.096391
,更埴IC,36.552241,138.131172
,東京IC,35.628044,139.620155
,東名川崎IC,35.58734,139.567606
,横浜青葉IC,35.54247575335546,139.5390104066853
,横浜町田IC,35.508603,139.484503
,海老名北JCT,35.42247,139.374871
,厚木IC,35.423749,139.363038
,秦野中井IC,35.351805,139.233749
,大井松田IC,35.34301805718085,139.15706646442823
,御殿場IC,35.29468270578259,138.9487834314244
,裾野IC,35.219217,138.907991
,富士IC,35.180356,138.676226
,富士川SIC,35.158847,138.618553
,清水IC,35.041356,138.474857
,静岡IC,34.947272,138.394008
,焼津IC,34.881573,138.299628
,吉田IC,34.791861,138.23468
,相良牧之原IC,34.762042,138.138919
,菊川IC,34.750056,138.086217
,掛川IC,34.76523,138.024242
,袋井IC,34.759824,137.901247
,磐田IC,34.749609,137.86025
,遠州豊田SIC,34.748153,137.840411
,浜松IC,34.747783,137.78858
,浜松西IC,34.765109786001815,137.67943152927575
,三ケ日IC,34.797301,137.580486
,豊川IC,34.838474,137.414205
,音羽蒲郡IC,34.867389,137.302666
,岡崎IC,34.943238,137.198944
,豊田JCT,35.021142,137.147545
,豊田IC,35.071694,137.11465699999997
,東名三好IC,35.112825,137.095523
,日進JCT,35.155206,137.050714
,名古屋IC,35.172261,137.022652
,春日井IC,35.269837,136.994188
,海老名北IC,35.437309,139.376751
,首都高速/東名高速道路接続部SA,35.627268,139.626402
,一宮西IC,35.293437,136.779228
,尾西IC,35.314777,136.77645
,一宮木曽川IC,35.343035,136.794627
,岐阜各務原IC,35.386822,136.817588
,関IC,35.467028,136.892151
,美濃IC,35.527232,136.905787
,美並IC,35.661651,136.957781
,瓢ヶ岳PASA,35.672364,136.953996
,郡上八幡IC,35.748487,136.944632
,ぎふ大和IC,35.790111,136.906125
,白鳥IC/JCT,35.87288,136.876172
,高鷲IC,35.93585573115708,136.87981469078088
,ひるがの高原SIC,35.987443,136.90983
,荘川IC,36.019819,136.961403
,飛騨清見IC,36.132399,137.075338
,白川郷IC,36.262858,136.89968
,五箇山IC,36.391704,136.878769
,福光IC,36.533857,136.888816
,豊田東IC,35.032921,137.163106
,豊田南IC,35.02171,137.072819
,豊明IC,35.040976,136.999415
,名古屋南IC,35.047771,136.948201
,大府IC,35.044754,136.928632
,増穂IC,35.55966087279052,138.47202465347002
,南アルプスIC,35.615242,138.479973
,白根IC,35.640942,138.472275
,佐久南IC,36.2436156083617,138.4422980124327
,佐久中佐都IC,36.26286,138.450431
,佐久北IC,36.293403,138.469988
,新潟亀田IC,37.878869,139.076243
,新潟西IC,37.867717,139.005197
,黒埼SIC,37.820683,138.980321
,巻潟東IC,37.744843,138.939265
,三条燕IC,37.652705,138.940223
,中之島見附IC,37.530318,138.869814
,西山IC,37.441032,138.658484
,柏崎IC,37.360473,138.592914
,米山IC,37.337831,138.476851
,柿崎IC,37.268659,138.393051
,大潟SIC,37.216692,138.325073
,上越IC,37.150706,138.261933
,名立谷浜IC,37.166452,138.113149
,能生IC,37.090776,137.987041
,糸魚川IC,37.027509,137.852487
,親不知IC,37.000841,137.721526
,越中境PASA,36.972627,137.607669
,朝日IC,36.93995,137.55013
,入善SIC,36.91652,137.513666
,黒部IC,36.882274,137.487147
,魚津IC,36.814664,137.426613
,滑川IC,36.740968,137.379021
,立山IC,36.685194,137.325055
,流杉SIC,36.664307,137.268504
,富山IC,36.655118,137.206041
,富山西IC,36.680619,137.132407
,小杉IC,36.690825,137.080768
,砺波IC,36.623459,136.951994
,小矢部IC,36.630181,136.850172
,金沢森本IC,36.606766,136.706821
,金沢東IC,36.60755,136.675965
,金沢西IC,36.563292,136.596481
,徳光SIC,36.534693,136.527785
,美川IC,36.503849,136.49728
,小松IC,36.422232,136.43033
,安宅SIC,36.395823,136.392535
,片山津IC,36.372255,136.359069
,加賀IC,36.292005,136.288138
,金津IC,36.235263,136.280346
,丸岡IC,36.145114,136.284957
,福井北IC,36.086254,136.278921
,福井IC,36.033465,136.254869
,鯖江IC,35.951389,136.201423
,武生IC,35.901023,136.202718
,南条SIC,35.8302,136.200807
,今庄IC,35.800064,136.190713
,敦賀IC,35.645567,136.095722
,木之本IC,35.500631,136.217576
,長浜IC,35.399447,136.293404
,米原IC,35.323192,136.319812
,新潟黒崎IC,37.877097,139.014947
,飛島IC,35.05174432811352,136.81809859103737
,湾岸弥富IC,35.049842,136.783216
,弥富木曽岬IC,35.045282,136.756449
,湾岸長島IC,35.033939,136.730281
,湾岸桑名IC,35.0248,136.706062
,みえ川越IC,35.020593,136.686928
,みえ朝日IC,35.029205,136.646143
,四日市JCT,35.038128298187914,136.6281126283936
,四日市東IC,35.026391,136.605652
,四日市IC,34.992295,136.550094
,鈴鹿IC,34.931625,136.488588
,亀山JCT,34.896167,136.456457
,亀山PASIC,34.867679,136.415854
,亀山IC,34.865733,136.414093
,関JCT,34.845594,136.410529
,伊勢関IC,34.842699,136.414619
,芸濃IC,34.803541,136.447842
,津IC,34.736273,136.473287
,久居IC,34.682334,136.459656
,一志嬉野IC,34.631339,136.451108
,松阪IC,34.576363,136.467135
,勢和多気JCT,34.463778,136.510501
,勢和多気IC,34.458709,136.506202
,玉城IC,34.466814,136.619459
,伊勢西IC,34.473038,136.710889
,伊勢IC,34.48059,136.731892
,名古屋南JCT/IC,35.049861,136.944992
,有松IC,35.064958,136.964162
,鳴海IC,35.095071,136.989504
,植田IC,35.136009,137.00002
,上社南IC,35.16935,137.005644
,上社JCT,35.171408,137.004896
,上社IC,35.173154,137.004233
,引山IC,35.191744,136.998382
,大森IC,35.202831,136.99218
,小幡IC,35.210186,136.981924
,松河戸IC,35.223635,136.968889
,勝川IC,35.227411,136.947355
,楠IC,35.229599,136.918327
,山田東IC,35.228848,136.901636
,山田西IC,35.224179,136.885923
,平田IC,35.222671,136.86897
,清洲東/清洲JCT,35.221654,136.855006
,清洲西IC,35.211951,136.824564
,甚目寺北IC,35.201197,136.81912
,甚目寺南IC,35.187633,136.816409
,大治北IC,35.180596,136.816345
,大治南IC,35.163421,136.817453
,名古屋西IC,35.157197,136.811043
,蟹江IC,35.147094,136.781205
,弥富IC,35.127298,136.72992
,長島IC,35.111005,136.695112
,桑名東IC,35.090972,136.669472
,桑名IC,35.065017,136.646125
,法隆寺IC,34.590517,135.740404
,香芝IC,34.562537,135.693514
,柏原IC,34.55637,135.646915
,藤井寺IC,34.575709,135.601995
,長原IC,34.598925,135.574276
,八尾IC,34.632846,135.585781
,東大阪南IC,34.648672,135.596554
,東大阪北IC,34.696682,135.592076
,大東鶴見IC,34.708513,135.592276
,門真JCT,34.715613,135.589573
,門真IC,34.725907,135.583532
,摂津南IC,34.762456,135.570264
,摂津北IC,34.784509,135.562569
,清洲東IC,35.221654,136.855006
,本郷IC,35.174109,137.015334
,松原IC,34.583003,135.568586
,甲賀土山IC,34.924199,136.261949
,甲南IC,34.914126,136.153757
,信楽IC,34.925325,136.085614
,草津田上IC,34.978498,135.961095
,美原北IC,34.555388,135.566397
,美原JCT,34.552537,135.565502
,美原南IC,34.542663,135.553768
,堺JCT,34.517727,135.490838
,堺IC,34.510851,135.489914
,岸和田和泉IC,34.438348,135.444456
,貝塚IC,34.390187,135.393206
,泉佐野JCT,34.365082,135.335207
,泉南IC,34.345721,135.27724
,阪南IC,34.335568,135.268214
,和歌山北IC,34.258067,135.219633
,和歌山IC,34.23971035879323,135.2131482599319
,海南東IC,34.15623,135.231413
,海南IC,34.144152,135.212533
,下津IC,34.127193,135.201229
,有田IC,34.060176793179664,135.20057828987353
,御坊IC,33.89880364165014,135.1848849461006
,御坊南IC,33.88748369191509,135.18248299563083
,印南IC,33.82585,135.219849
,みなべIC,33.779457,135.324264
,紀勢大内山IC,34.294858,136.385403
,大宮大台IC,34.383031,136.406831
,吉備IC,34.060176793179664,135.20057828987353
,吉川JCT,34.893507,135.151564
,三田西IC,34.930982,135.158904
,丹南篠山口IC,35.067013,135.179403
,春日IC,35.164328,135.118954
,福知山IC,35.286256,135.177356
,綾部IC,35.32725539635773,135.2574330093957
,綾部PASA,35.36502587762148,135.30877557907735
,舞鶴西IC,35.402486,135.337765
,舞鶴東IC,35.458815,135.421733
,大飯高浜IC,35.449768,135.549407
,小浜西IC,35.478445,135.658851
,中国吹田IC,34.807263,135.533038
,中国豊中IC,34.800906,135.454496
,中国池田IC,34.804991,135.43253
,宝塚IC,34.806475,135.368906
,西宮北IC,34.838423,135.235563
,神戸JCT,34.84983300384164,135.22261799731083
,神戸三田IC,34.882084,135.186699
,吉川IC,34.889914,135.116877
,ひょうご東条IC,34.895755,135.079835
,滝野社IC,34.93099,134.963772
,加西IC,34.934737,134.866432
,福崎IC,34.948722,134.761893
,山崎IC,34.9988,134.550779
,佐用JCT,35.021504,134.389345
,佐用IC,35.022186,134.369522
,作東IC,35.015899,134.248731
,美作IC,35.026067,134.162388
,津山IC,35.062562,134.051636
,院庄IC,35.064422,133.951183
,落合JCT,35.051263,133.808023
,落合IC,35.025174,133.747049
,北房JCT,34.984089,133.683036
,北房IC,34.97669,133.659084
,大佐SIC,35.03575,133.541063
,新見IC,34.998113,133.447051
,東城IC,34.887935,133.278865
,庄原IC,34.845662,133.022639
,三次IC,34.785607,132.861199
,高田IC,34.718208,132.681188
,千代田IC,34.671623,132.54237
,千代田JCT,34.660959,132.525661
,広島北JCT,34.574075,132.457031
,加計SIC,34.576799,132.328766
,戸河内IC,34.576837,132.275436
,吉和IC,34.483437,132.153506
,六日市IC,34.351843,131.94477
,鹿野IC,34.233953,131.809686
,徳地IC,34.200808,131.667567
,山口IC,34.153503,131.522898
,山口JCT,34.132356,131.451037
,小郡IC,34.126515,131.403773
,美祢IC,34.17048,131.245287
,美祢西IC,34.108056,131.14256
,下関JCT,34.091172,131.078964
,小月IC,34.078928,131.031587
,下関IC,33.978627,130.952549
,広島北IC,34.550317,132.451815
,美祢東JCT,34.172479,131.319938
,神戸北IC,34.840082,135.198202
,三木JCT,34.811503,135.075194
,三木東IC,34.798437,135.054189
,三木小野IC,34.812443,134.957558
,加古川北IC,34.848756,134.830899
,山陽姫路東IC,34.851357,134.741195
,山陽姫路西IC,34.868063,134.613697
,龍野IC,34.852132,134.545795
,竜野IC,34.852132,134.545795
,龍野西IC,34.833771,134.505202
,竜野西IC,34.833771,134.505202
,播磨JCT,34.830247,134.490791
,赤穂IC,34.773908,134.373576
,備前IC,34.783269,134.262613
,和気IC,34.78703,134.16121
,山陽IC,34.743074,134.024474
,岡山IC,34.701971,133.887201
,吉備SIC,34.693582,133.872756
,岡山JCT,34.676921,133.818947
,倉敷JCT,34.627004,133.793451
,倉敷IC,34.626279,133.770571
,玉島IC,34.584199,133.686784
,鴨方IC,34.55169,133.591437
,笠岡IC,34.535317,133.512026
,福山東IC,34.513568,133.396377
,尾道JCT,34.459111,133.192916
,尾道IC,34.462539,133.177525
,三原久井IC,34.463429,133.052251
,河内IC,34.429189,132.871581
,西条IC,34.441496,132.754221
,志和IC,34.460492,132.645202
,広島東IC,34.450585,132.544477
,広島IC,34.465592,132.479783
,広島JCT,34.44916,132.412349
,五日市IC,34.429561,132.391755
,宮島SIC,34.366236,132.316934
,廿日市JCT,34.336845,132.294527
,大竹JCT,34.243777,132.216605
,岩国IC,34.176279,132.166679
,玖珂IC,34.083415,132.083875
,熊毛IC,34.035274,131.971733
,徳山東IC,34.0457,131.852436
,徳山西IC,34.069094,131.686314
,防府東IC,34.072956,131.563496
,防府西IC,34.05692,131.539559
,山口南IC,34.08757,131.464277
,宇部JCT,33.993995,131.317598
,宇部IC,33.992144,131.284739
,小野田IC,34.0231,131.186377
,埴生IC,34.047231,131.098725
,神戸西IC,34.728003,135.085687
,播磨新宮IC,34.93344773835213,134.45523876031342
,岡山総社IC,34.693368,133.797611
,早島IC,34.601532,133.811454
,高屋JCT/IC,34.430722,132.804783
,佐用平福IC,35.060651,134.364228
,大原IC,35.103096,134.331634
,智頭IC,35.285033,134.226281
,用瀬IC,35.355847,134.196532
,河原IC,35.395541,134.204373
,鳥取南IC,35.42822,134.206637
,鳥取IC,35.479349,134.197205
,総社PASA,34.697625,133.755395
,賀陽IC,34.809434,133.682619
,有漢IC,34.911759,133.681577
,久世IC,35.071686,133.792278
,上野PASA,35.103488,133.781745
,湯原IC,35.168583,133.741118
,蒜山IC,35.271727,133.617161
,江府IC,35.300786,133.479347
,溝口IC,35.362718,133.451565
,大山高原SIC,35.38659,133.41955
,米子JCT/IC,35.426017,133.39979
,尾道北IC,34.516488,133.165709
,三刀屋木次IC,35.294582,132.890361
,宍道JCT,35.38662,132.881708
,宍道IC,35.393303,132.899799
,松江玉造IC,35.433405,133.038598
,広島西風新都IC,34.475918,132.389363
,大朝IC,34.760225,132.486002
,瑞穂IC,34.827934,132.400548
,旭IC,34.872784,132.261809
,金城SIC,34.882948,132.192514
,浜田IC,34.911308,132.106912
,斐川IC,35.368085,132.841984
,出雲IC,35.325886,132.711041
,藍住IC,34.117566,134.479247
,土成IC,34.121154,134.35626
,脇町IC,34.076649711943695,134.1694408102695
,美馬IC,34.057529,134.048972
,吉野川SIC,34.037844,133.89423
,井川池田IC,34.028598,133.839804
,川之江東JCT,33.997289,133.619818
,川之江JCT,34.000653,133.597012
,三島川之江IC,33.978931,133.577333
,土居IC,33.955471,133.464225
,新居浜IC,33.926414,133.326827
,いよ西条IC,33.912057,133.238339
松山自動車道,石鎚山SA,33.885292,133.108421
,川内IC,33.794366,132.903136
,松山IC,33.79485,132.780767
,伊予IC,33.736505,132.701012
,内子五十崎IC,33.544172,132.652694
,板野IC,34.152713,134.472952
,引田IC,34.22655166688944,134.38540650963697
,白鳥大内IC,34.23401939220533,134.33380158343888
,津田東IC,34.27625208635495,134.2762319480489
,高松東IC,34.2974575930944,134.11742088455617
,高松中央IC,34.304716,134.073978
,高松檀紙IC,34.305798,134.003021
,高松西IC,34.294973,133.9891
,府中湖SIC,34.273798,133.922133
,坂出JCT,34.281422,133.851047
,善通寺IC,34.24247,133.786222
,三豊鳥坂IC,34.204503,133.732843
,さぬき豊中IC,34.148701,133.715425
,大野原IC,34.085415,133.65555
,新宮IC,33.924062,133.63983
,馬立PASA,33.91093272572296,133.63043733027862
,大豊IC,33.770341444560984,133.65960167208
,南国IC,33.616872,133.635733
高知自動車道,南国SA,33.601613,133.614885
,高知IC,33.589592,133.565453
,伊野IC,33.559679,133.469085
,土佐IC,33.501598,133.416006
,土佐PASIC,33.478235,133.368479
,須崎東IC,33.417061,133.302306
,西予宇和IC,33.360864,132.526953
,鳴門IC,34.173069,134.57337
,坂出IC,34.295957,133.844997
,門司IC,33.924207,130.982597
,新門司IC,33.887012,130.969279
,北九州JCT,33.816083,130.884916
,小倉南IC,33.803744,130.852674
,八幡IC,33.780814,130.745915
,鞍手IC,33.776257,130.69202
,宮田SIC,33.75086,130.639303
,若宮IC,33.747573,130.609313
,古賀IC,33.718625,130.493455
,福岡IC,33.629183,130.489405
,須恵SIC,33.587021,130.501029
,太宰府IC,33.530568,130.497046
,筑紫野IC,33.473723,130.521262
,鳥栖JCT,33.396547,130.538428
,久留米IC,33.317683,130.55753
,広川IC,33.254746,130.53684
,八女IC,33.210543,130.523344
,みやま柳川IC,33.147418,130.508359
,南関IC,33.071773,130.545749
,菊水IC,32.987545,130.605465
,植木IC,32.932761,130.69575
,熊本IC,32.834355,130.779596
,益城熊本空港IC,32.790601,130.790034
,御船IC,32.734107,130.77732
,松橋IC,32.648163,130.708224
,八代IC,32.512711,130.647852
,八代JCT,32.505087,130.646203
,人吉IC,32.232193,130.770582
,えびのPASA,32.069069,130.796334
,えびのIC,32.049953,130.801372
,えびのJCT,32.031743,130.798108
,栗野IC,31.944414,130.720656
,横川IC,31.897666,130.705131
,溝辺鹿児島空港IC,31.789711,130.717667
,姶良IC,31.728701,130.58874
,薩摩吉田IC,31.671954,130.564458
,鹿児島北IC,31.624658,130.527554
,鳥栖IC,33.39476,130.523429
,小林IC,31.984567,130.93261
,高原IC,31.929243,131.017885
,都城IC,31.782075,131.115411
,田野IC,31.821298,131.302771
,清武JCT,31.848594,131.357881
,宮崎IC,31.87049,131.416046
,長崎IC,32.727748,129.904344
,長崎芒塚IC,32.75119006263775,129.92716879897924
,長崎多良見IC,32.81104497789375,129.9712041538574
,諫早IC,32.833094,130.011677
,大村IC,32.932494,129.970585
,東そのぎIC,33.036769,129.926166
,嬉野IC,33.111958,129.975163
,武雄JCT,33.147315,129.998122
,武雄北方IC,33.218727,130.049863
,多久IC,33.287159,130.129281
,佐賀大和IC,33.321579,130.277858
,東脊振IC,33.354027,130.396017
,筑後小郡IC,33.403184,130.590397
,甘木IC,33.401623,130.650016
,朝倉IC,33.3811,130.72679
,杷木IC,33.369689,130.809077
,日田IC,33.340585,130.929574
,天瀬高塚IC,33.295662,131.051033
,玖珠IC,33.290388,131.163191
,九重IC,33.23206,131.208949
,湯布院IC,33.257247,131.329196
,日出JCT,33.352008,131.447561
,別府湾SIC,33.335631,131.461211
,別府IC,33.29464,131.463482
,大分IC,33.222566,131.574188
,大分光吉IC,33.197405,131.600897
,大分米良IC,33.199878,131.635366
,速見IC,33.378083,131.452217
,苅田北九州空港IC,33.794405,130.966825
,大分宮河内IC,33.194203,131.70017
,臼杵IC,33.103921,131.780951
,津久見IC,33.082053,131.844072
,門川IC,32.500816,131.661674
,高鍋IC,32.155818,131.491133
,西都IC,32.073458,131.413081
,宮崎西IC,31.935662,131.35743
,清武IC,31.868437,131.359008
